number,title,created_at,updated_at,closed_at,creator_name,assignees_num,labels_num,state,locked,author_association,comments_num,reactions_+1_num,reactions_-1_num,reactions_laugh_num,reactions_hooray_num,reactions_confused_num,reactions_heart_num,reactions_rocket_num,reactions_eyes_num,reactions_total_num,time_to_next_issue,creator_company,creator_followers_num,creator_following_num,creator_public_repos_num,creator_public_gists_num,creator_created_at,creator_updated_at
25800,"[DevTools Bug] Element ""35"" not found",1670171761,1670171776,1670171776.0,Madhvik-Bhalani,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,53874.0,,1,0,18,0,1636213635,1728130622
25804,"[DevTools Bug] Element ""744"" not found",1670225635,1670448779,1670448779.0,chicori3,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,11646.0,@f-lab-edu,116,143,42,1,1530577459,1727010589
25806,[DevTools Bug]: Components Tab does not show up,1670237281,1677870432,1677870432.0,antonisprovidakis,0,3,closed,0,NONE,11,0,0,0,0,0,0,0,2,2,1564.0,@Workable,7,11,13,0,1575898981,1711980507
25807,"[DevTools Bug] Element ""51"" not found",1670238845,1670238859,1670238859.0,raghupviyer,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,16396.0,,0,0,18,0,1547044646,1728832877
25808,"[DevTools Bug] Element ""24"" not found",1670255241,1670255257,1670255257.0,EndyPlus,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,31713.0,,0,0,12,0,1666092820,1708985669
25813,Bug: use() causes nested Suspense boundaries to not reveal ,1670286954,1677210527,1677210526.0,gaearon,0,2,closed,0,COLLABORATOR,6,0,0,0,0,0,0,0,0,0,39332.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
25819,"[DevTools Bug] Element ""65"" not found",1670326286,1670326315,1670326315.0,InfinityScripter,0,3,closed,0,NONE,0,0,0,0,0,0,0,0,0,0,38074.0,,7,33,71,3,1647816391,1729497982
25833,"[DevTools Bug] Element ""15"" not found",1670364360,1670512059,,msantiago0893,0,3,open,0,NONE,7,0,0,0,0,0,0,0,0,0,54617.0,,2,8,15,0,1636521019,1728801665
25843,[DevTools Bug]: Electron support broken in 4.27,1670418977,1722457065,,Kilian,1,2,open,0,NONE,29,22,0,0,0,0,0,0,2,24,126369.0,Polypane,485,58,119,10,1229884972,1724056454
25858,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1670545346,1670545360,1670545360.0,kmarkWorkStream,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,171574.0,@WorkStream,0,0,0,0,1644859602,1725396745
25870,"[DevTools Bug] Element ""5"" not found",1670716920,1670716934,1670716934.0,zubyCharles,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,74137.0,,10,19,20,0,1624682692,1682566725
25872,"[DevTools Bug] Element ""1307"" not found",1670791057,1675323597,1674091800.0,hanzlahabib,0,4,closed,0,NONE,4,2,0,0,0,0,0,0,0,2,55246.0,,5,5,71,9,1532936848,1728657150
25874,[DevTools Bug]: Unsupported hook in the react-debug-tools package: Missing method in Dispatcher: origHooks,1670846303,1715005947,,IvanBuljovcic,0,3,open,0,NONE,4,3,0,0,0,0,0,0,0,3,85292.0,Geta Digital,6,14,17,1,1377008312,1728386478
25879,[DevTools Bug]: Too Much Recursion - Firefox & Appsync,1670931595,1697392072,1678465544.0,ReidCampbell,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,36302.0,,4,4,41,0,1541108285,1729010593
25882,[DevTools Bug]: Labels are cut off on Firefox on Ubuntu 22.04,1670967897,1670967897,,iprotoni,0,3,open,0,NONE,0,0,0,0,0,0,0,0,0,0,65560.0,,63,198,77,2,1670967283,1728566321
25884,"[DevTools Bug] Cannot remove node ""XX"" because no matching node was found in the Store.",1671033457,1712343865,,baptistemanson,0,3,open,0,NONE,19,34,0,0,0,0,0,0,1,35,36726.0,Me,30,18,68,27,1378996982,1725354329
25886,Bug: Rendering <Suspense> outside <body> should error,1671070183,1692388528,,gaearon,0,2,open,0,COLLABORATOR,1,0,0,0,0,0,0,0,0,0,136813.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
25897,[DevTools Bug]: The extension brokes some JavaScripts - React is not used.,1671206996,1673866329,1673475193.0,lyrixx,1,3,closed,0,NONE,3,3,0,0,0,0,0,0,0,3,582919.0,@jolicode,751,34,335,56,1284991488,1726216951
25928,Bug: SSR of malformed? `meta` renders nothing(working in 18.2),1671789915,1675675114,,eps1lon,0,2,open,0,COLLABORATOR,0,0,0,0,0,0,0,0,0,0,629434.0,,1250,39,335,57,1430986090,1729015756
25950,[DevTools Bug]: s,1672419349,1672419441,1672419363.0,javadgt,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,489025.0,,30,38,34,1,1635591597,1723386784
25964,Bug: Suspense | client component should have a queue,1672908374,1677269189,1677269189.0,xiel,0,1,closed,0,NONE,6,1,0,0,0,0,0,0,0,1,547588.0,,110,162,38,22,1297593143,1729183087
25986,"[DevTools Bug] Cannot remove node ""0"" because no matching node was found in the Store.",1673455962,1673455978,1673455978.0,SorokinIG,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,503006.0,,0,0,16,0,1595009299,1721035796
26009,"[DevTools Bug] Commit tree does not contain fiber ""4543"". This is a bug in React DevTools.",1673958968,1679123539,,dmaretskyi,0,3,open,0,NONE,3,0,0,0,0,0,0,0,0,0,183573.0,@dxos,16,1,57,5,1516998966,1728033806
26022,[DevTools Bug]: Cannot read properties of undefined (reading 'displayName') at getWrappedDisplayName,1674142541,1682021875,,cherryshoe,0,3,open,0,NONE,6,0,0,0,0,0,0,0,0,0,26661.0,,1,0,3,0,1362269024,1682021623
26024,[DevTools Bug]: This page doesn't appear to be using react,1674169202,1674496333,1674496332.0,Archimagus,0,3,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,462711.0,,2,1,33,0,1397684227,1728191903
26042," ERROR  TypeError: Cannot read property 'createElement' of undefined, js engine: hermes",1674631913,1677701714,1677701713.0,98rahul,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,14883.0,,3,10,25,2,1600007570,1729092093
26045,"ERROR TypeError: Cannot read property 'createElement' of undefined, js engine: hermes",1674646796,1681027656,1681027655.0,98rahul,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,47014.0,,3,10,25,2,1600007570,1729092093
26051,"[DevTools Bug]: Can not work on devtools, instructions lead to error",1674693810,1674922774,1674851708.0,sroussey,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,14577.0,,42,68,42,1,1253033977,1724714738
26052,[DevTools Bug]: event.metaKey + f to focus SearchInput doesn't work on Windows,1674708387,1684352042,,kamranayub,0,3,open,0,NONE,1,0,0,0,0,0,0,0,0,0,154325.0,@excaliburjs,203,48,182,39,1294966300,1728659789
26069,Bug: Memory leak in react while focusing input elements,1674862712,1728932474,,Elwazer007,0,1,open,0,NONE,15,0,0,0,0,0,0,0,0,0,187221.0,bld.ai,16,67,29,0,1494128005,1726008972
26077,[DevTools Bug]: Expected static flag was missing,1675049933,1675056190,1675056189.0,contrick64,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,278093.0,@Brown-University-Library,1,8,16,0,1587939345,1729301902
26095,Bug: useSyncExternalStore will cause hydration missmatch in `StrictMode` if `serverSnapshot` is different from `snapshot`,1675328026,1683926285,1683926285.0,promer94,0,1,closed,0,NONE,1,4,0,0,0,0,0,0,0,4,113026.0,,265,214,100,8,1447709796,1727240618
26102,[DevTools Bug]: React Dev Tools breaks craigslist?,1675441052,1675890537,1675873918.0,ericandrewlewis,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,427353.0,Software Engineer @google,276,11,228,90,1317233582,1728956200
26128,Bug(@next): legacy `ReactDOM.render` crashes when rendering into `document` container,1675868405,1675946126,1675946125.0,eps1lon,0,1,closed,0,COLLABORATOR,3,0,0,0,0,0,0,0,0,0,182158.0,,1250,39,335,57,1430986090,1729015756
26149,Unable to establish connection with the sandpack bundler.[DevTools Bug]: ,1676050563,1729059560,1677208020.0,Yi-19,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,503725.0,,0,0,1,0,1561573003,1676068588
26178,"[DevTools Bug] Cannot add node ""792"" because a node with that id is already in the Store.",1676554288,1676554303,1676554303.0,kipetaflorian,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,573088.0,,0,0,1,0,1629119698,1721561734
26221,why not?[DevTools Bug]: ,1677127376,1677252708,1677252707.0,fengjiewen1997,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,85751.0,,0,0,0,0,1650450005,1716972293
26226,Bug: Nested useTransition makes isPending of outer one always false,1677213127,1678929054,1678929054.0,gaearon,0,2,closed,0,COLLABORATOR,0,2,0,0,0,0,0,0,0,2,657207.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
26295,Bug: Error occurs when returning empty fragment '<></>' on a page,1677870334,1681638595,1681638592.0,Willienn,0,2,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,410966.0,,1,14,12,3,1646741874,1729370408
26340,"[DevTools Bug] Cannot add node ""621"" because a node with that id is already in the Store.",1678281300,1684855979,,iprinceroyy,0,3,open,0,NONE,15,12,0,0,0,0,0,0,0,12,521296.0,GyanSys Infotech,34,11,73,0,1620823523,1726744849
26385,Bug: Component is not a function when using Suspense and forwardRef,1678802596,1680475710,1680475710.0,hansottowirtz,0,1,closed,0,CONTRIBUTOR,4,0,0,0,0,0,0,0,0,0,21130.0,@bubblydoo,30,20,115,3,1378556626,1728417427
26386,"[DevTools Bug] Cannot add node ""8891"" because a node with that id is already in the Store.",1678823726,1678823744,1678823744.0,kaplanmichael,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,248361.0,,1,0,1,1,1389987957,1725456104
26417,[DevTools Bug]: ,1679072087,1679072101,1679072101.0,SamarthKadam,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,436668.0,,69,45,53,0,1626529419,1722317326
26462,[DevTools Bug]: 'Unable to find React on the page' in incognito on Firefox,1679508755,1680036448,1680036448.0,MaxLeiter,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,48216.0,@vercel,449,42,99,9,1409983797,1727108906
26465,"[DevTools Bug] Cannot add child ""1161"" to parent ""942"" because parent node was not found in the Store.",1679556971,1711465419,,bhanuUdai,0,4,open,0,NONE,7,2,0,0,0,0,0,0,0,2,473208.0,,1,3,39,0,1659252965,1728114255
26500,[DevTools Bug]: copy operations don't work in Chrome,1680030179,1681312326,1681312326.0,aynp,1,2,closed,0,NONE,4,2,0,0,1,0,0,0,1,4,579969.0,,62,80,56,3,1607546197,1728447896
26548,[DevTools Bug]: DevTools settings are not being saved in the Edge browser,1680610148,1681368504,1681368504.0,matspiewak,0,3,closed,0,NONE,11,0,0,0,0,0,0,0,0,0,93260.0,Thyssenkrupp,2,3,24,0,1579126546,1729163829
26556,"[DevTools Bug] Could not find node with id ""364"" in commit tree",1680703408,1680703424,1680703424.0,ismailios,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,154815.0,,15,47,37,0,1490621596,1726469860
26565,"[DevTools Bug] Cannot add node ""108084"" because a node with that id is already in the Store.",1680858223,1680858238,1680858238.0,Fox112345,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,462084.0,,0,1,19,0,1510649960,1724851379
26612,Bug: Suspense should hide Portals deeper in the tree,1681320307,1690198926,,gaearon,1,2,open,0,COLLABORATOR,1,0,0,0,0,0,0,0,0,0,577913.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
26670,Bug: `useInsertionEffect()` cleanup function does not fire if a component is wrapped in React.lazy,1681898220,1728932753,1726596077.0,JonnyBurger,0,1,closed,0,CONTRIBUTOR,14,3,0,0,0,0,0,0,0,3,214201.0,@remotion-dev,2459,30,238,23,1334069856,1729266233
26697,"[DevTools Bug]: can not build react devtools for local development, instructions lead to error",1682112421,1684756969,1682456206.0,yanlingwang23,0,3,closed,0,NONE,10,0,0,0,0,0,0,0,0,0,207234.0,,0,0,7,0,1656545437,1725519769
26709,[DevTools Bug]: components tree not loaded in Microsoft Edge,1682319655,1682356478,1682355368.0,HadarZ,1,3,closed,0,NONE,5,1,0,0,0,0,0,0,0,1,76552.0,,0,0,1,0,1451764704,1728991554
26723,[DevTools Bug]: Unable to build the extension locally,1682396207,1682438791,1682396221.0,Biki-das,1,4,closed,0,CONTRIBUTOR,3,0,0,0,0,0,0,0,0,0,603414.0,,129,84,173,0,1601790040,1729427123
26756,[DevTools Bug]: React pages not being detected as using React in Incognito mode,1682999621,1683187550,1683131261.0,RichDom2185,1,3,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,30476.0,@source-academy @EJC-Computing-Club,46,50,83,2,1512728682,1729496649
26758,"[DevTools Bug] Commit tree already contains fiber ""3289"". This is a bug in React DevTools.",1683030097,1684487347,,pankajsoni91,0,3,open,0,NONE,6,3,0,0,0,0,0,0,0,3,3737.0,,4,12,12,0,1435335898,1680680030
26759,"[DevTools Bug] Cannot remove node ""197"" because no matching node was found in the Store.",1683033834,1683033848,1683033848.0,indiamaris,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,380396.0,IFSC,9,13,32,0,1631780146,1727714504
26787,"[DevTools Bug] Cannot add node ""1751"" because a node with that id is already in the Store.",1683414230,1684320052,1684320052.0,regosen,0,3,closed,0,NONE,10,17,0,0,0,0,0,0,0,17,114961.0,,29,0,8,0,1370117231,1716592490
26793,"[DevTools Bug] Cannot remove node ""226752"" because no matching node was found in the Store.",1683529191,1691089340,1691089340.0,jayavel-testsigma,0,3,closed,0,NONE,12,9,0,0,0,0,0,0,0,9,34533.0,testsigma,2,2,1,0,1578464349,1728627018
26794,[DevTools Bug]: Regression - profiling doesn't store props value ,1683563724,1683569012,1683568972.0,OskarKaminski,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,82671.0,,7,6,64,8,1403516694,1725980508
26797,[DevTools Bug]: Using different React instances across multiple frames throws errors,1683646395,1684156860,1684156327.0,Mesoptier,1,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,615234.0,@Webador ,23,4,78,1,1278269922,1726589743
26821,[DevTools Bug]: Strict mode badge points to the old docs,1684261629,1684326876,1684326876.0,radchukd,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,840970.0,re.al,27,39,22,0,1521243197,1728994084
26860,"[DevTools Bug]: App not recognized in Firefox, but works in Chrome",1685102599,1691134963,1691134963.0,Azeirah,2,4,closed,0,NONE,23,0,0,0,0,0,0,0,0,0,443662.0,Student,54,13,84,20,1364931692,1726146353
26876,Bug: Radio button onChange not called in current React Canary,1685546261,1695272231,1695272231.0,robrichard,0,2,closed,0,NONE,6,1,0,0,1,0,1,1,0,4,86846.0,@1stdibs ,81,0,102,16,1362793564,1727952548
26886,Bug: Inconsistent behavior with Promises near the root,1685633107,1708787390,,gaearon,0,1,open,0,COLLABORATOR,1,1,0,0,0,0,1,0,0,2,158677.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
26895,"[DevTools Bug] Cannot remove node ""103"" because no matching node was found in the Store.",1685791784,1685791798,1685791798.0,dev-aliGoodarzi,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,186540.0,V02,22,45,46,0,1623957465,1729017184
26903,[DevTools Bug]: Flame graph entries overlapping,1685978324,1686656699,,OliverJAsh,1,3,open,0,NONE,3,0,0,0,0,0,0,0,0,0,180479.0,,316,238,419,131,1310941309,1729501224
26911,"[DevTools Bug]: React devtools stuck at Loading React Element Tree, troubleshooting instructions are Chrome-specific",1686158803,1693302004,1693302004.0,ialexryan,1,3,closed,0,NONE,7,4,0,0,0,0,0,0,0,4,426739.0,Weekend Health,42,23,26,3,1346944553,1728435776
26928,[DevTools Bug]: Timeline UI isn't being rendered (black screen),1686585542,1687138020,,kamranayub,0,3,open,0,NONE,2,0,0,0,0,0,0,0,0,0,124338.0,@excaliburjs,203,48,182,39,1294966300,1728659789
26944,"[DevTools Bug] Cannot remove node ""0"" because no matching node was found in the Store.",1686709880,1686709894,1686709894.0,DeanLXY,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,1229562.0,,86,6,48,0,1411696714,1729251095
27021,[DevTools Bug]: Update highlights crash often,1687939442,1689252044,,chamerling,0,3,open,0,NONE,1,0,0,0,0,0,0,0,0,0,140994.0,@doctolib,118,151,248,166,1272967918,1728991145
27025,"[DevTools Bug]: Excessive memory usage, even when not in use (Firefox)",1688080436,1719501104,,kahveciderin,1,3,open,0,NONE,4,3,0,0,0,0,0,0,0,3,1194471.0,@Hubalz ,17,5,43,0,1454832444,1729198584
27111,[DevTools Bug]: Deprecated __REACT_DEVTOOLS_GLOBAL_HOOK__ ????,1689274907,1689274922,1689274922.0,morahgeist,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,10604.0,,38,53,2,0,1664042951,1719512017
27112,[DevTools Bug]: Deprecated __REACT_DEVTOOLS_GLOBAL_HOOK__ ????,1689285511,1690888305,1690888305.0,morahgeist,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,348274.0,,38,53,2,0,1664042951,1719512017
27119,[DevTools Bug]: Chrome extension gets disconnected from the page after 30sec of inactivity,1689633785,1696521191,1693307368.0,jimousse,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,52290.0,,7,5,31,1,1392027021,1727455956
27121,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1689686075,1690965265,,amrsmind,0,3,open,0,NONE,4,7,0,0,0,0,0,0,0,7,82570.0,,5,22,63,3,1484762468,1727810753
27128,Bug: undefined behavior with input checkbox onChange not triggered,1689768645,1712573811,,Its-Just-Nans,0,2,open,0,NONE,5,1,0,0,0,0,0,0,0,1,671897.0,,16,13,211,4,1571164337,1728569343
27158,"[DevTools Bug]: shows ""This page doesn't appear to be using React"" for every react website on Firefox 115.0.2",1690440542,1709311452,,anvesh-vanam,1,4,open,0,NONE,17,0,0,0,0,0,0,0,0,0,80830.0,,0,0,2,0,1688450207,1722252205
27163,[DevTools Bug]: Devtools extension build failing in windows and ubuntu ,1690521372,1690521384,1690521384.0,Biki-das,1,4,closed,0,CONTRIBUTOR,1,0,0,0,0,0,0,0,0,0,421788.0,,129,84,173,0,1601790040,1729427123
27177,Bug: [18.3.0-canary] renderToString hoists some tags to top(working in 18.2),1690943160,1692726874,1692726874.0,Thiry1,1,1,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,151823.0,@dwango,15,2,29,1,1387237816,1728386744
27185,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1691094983,1697284090,,ansharah-gs,0,3,open,0,NONE,12,18,0,0,0,0,0,0,0,18,35221.0,Pathway Pro,0,5,13,0,1570005719,1727956796
27186,"[DevTools Bug] Node ""24"" was removed before its children.",1691130204,1691764547,,anmol-fzr,0,3,open,0,NONE,2,2,0,0,0,0,0,0,0,2,93609.0,,14,108,74,0,1627874408,1728734899
27193,[DevTools Bug]:  Devtool extension build failing in windows and ubuntu,1691223813,1700134577,1700134577.0,Biki-das,1,4,closed,0,CONTRIBUTOR,10,0,0,0,0,0,0,0,0,0,480385.0,,129,84,173,0,1601790040,1729427123
27211,[DevTools Bug]: react-hooks/rules-of-hooks does not report error for function starting with _,1691704198,1694462577,,Hirse,0,3,open,0,NONE,2,0,0,0,0,0,0,0,0,0,634751.0,@microsoft ,81,0,19,0,1350304795,1729164209
27244,[DevTools Bug]: TypeError: Cannot read properties of undefined (reading 'forEach'),1692338949,1719494589,1719494589.0,nandkishorakangire,1,2,closed,0,NONE,13,0,0,0,0,0,0,0,0,0,692668.0,,0,8,9,0,1570275338,1728756035
27285,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1693031617,1693031629,1693031629.0,kwkau,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,886808.0,,2,3,12,0,1315603698,1729184279
27335,Bug: eslint-plugin-react-hooks: Incorrect dependency requirement when using `typeof` on nested data structures,1693918425,1697963650,,jwueller,0,2,open,0,NONE,7,0,0,0,0,0,0,0,0,0,1150949.0,,14,14,21,2,1283689820,1729033748
27391,Bug: missing button data in form when submitted via `formAction`,1695069374,1714647989,1714647989.0,mattcarrollcode,0,3,closed,0,CONTRIBUTOR,11,1,0,0,0,0,0,0,0,1,2642829.0,,175,14,23,4,1396590884,1721072355
27547,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1697712203,1697712262,1697712261.0,amir-sellercloud,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,317399.0,,0,0,2,0,1687424209,1723734010
27567,"[DevTools Bug] Could not find node with id ""1011"" in commit tree",1698029602,1698029615,1698029615.0,savalemilind6984,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,166595.0,,0,0,1,0,1408863006,1726058365
27578,[DevTools Bug]: React Dev Tools break gstreamer docs,1698196197,1698222401,1698222355.0,vitoyucepi,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,1832938.0,,5,0,14,0,1514905475,1727980114
27705,[DevTools Bug]: Hide logs during second render in Strict Mode not working,1700029135,1722759434,,incmak,0,3,open,0,NONE,11,2,0,0,0,0,0,0,0,2,221156.0,"MAKintosh, Inc.",12,8,39,1,1448729934,1729039985
27724,[DevTools Bug]: hook parsing fails while using functional component + redux or alternative,1700250291,1704604973,,zeroxx1986,0,3,open,0,NONE,1,1,0,0,0,0,0,0,0,1,216845.0,,5,1,32,0,1366284249,1726150613
27728,"[DevTools Bug] Cannot add node ""1590"" because a node with that id is already in the Store.",1700467136,1719282251,,Tungquantedge,0,3,open,0,NONE,15,5,0,0,0,0,0,0,5,10,610475.0,,3,6,28,0,1508486135,1728399048
27749,[DevTools Bug]: Extension not loading for local files in Electron since 4.27.5,1701077611,1711559049,,Bartel-C8,0,3,open,0,NONE,3,1,0,0,0,0,0,0,0,1,66551.0,Constell8,1,4,10,0,1608650533,1727037033
27752,[DevTools Bug]: React devtool is not there in codesandbox,1701144162,1726959267,1702176704.0,iamayushdas,0,3,closed,0,NONE,12,0,0,0,0,0,0,0,0,0,93316.0,,23,18,138,2,1530329617,1715152993
27756,[DevTools Bug]: footer next button hover Ui issues,1701237478,1701746460,1701746459.0,sanjeevkumar321,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,7175.0,@bel-software @bel-hmis ,9,76,39,5,1547746430,1728666315
27757,"[DevTools Bug] getCommitTree(): Invalid commit ""13"" for root ""1"". There are only ""7"" commits.",1701244653,1701244670,1701244670.0,developerpritam,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,4826.0,,2,0,35,0,1560184304,1720377423
27758,"[DevTools Feature Request]: Full support for RSC server elements (component tree, props, inspect)",1701249479,1724779986,,jimkyndemeyer,0,3,open,0,NONE,1,0,0,0,0,0,0,0,0,0,74319.0,@henosia,34,4,13,1,1447440204,1723467016
27762,[DevTools Bug]: Cannot read properties of undefined (reading 'toLowerCase'),1701323798,1704116934,,o-star,0,3,open,0,NONE,2,0,0,0,0,0,0,0,0,0,31920.0,NAVER,17,16,18,16,1572856496,1728569928
27764,[DevTools Bug]: Extension breaks PRTG web interface,1701355718,1702336983,,prplecake,0,3,open,0,NONE,2,1,0,0,0,0,0,0,0,1,248418.0,,13,3,105,24,1620052358,1728047356
27780,"[DevTools Bug] Cannot remove node ""434"" because no matching node was found in the Store.",1701604136,1701604150,1701604150.0,ranasif20,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,54642.0,,0,0,4,0,1675550213,1700646557
27782,[DevTools Bug]: Recent version broke modal in chrome browser,1701658778,1701658793,1701658793.0,vaishnavimallikarjun,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,62106.0,,0,0,0,0,1655265649,1701656329
27789,"[DevTools Bug]: Console error on Firefox ""moz-extension:*"" pages ",1701720884,1701720884,,liponex,0,3,open,0,NONE,0,0,0,0,0,0,0,0,0,0,4280.0,,13,48,10,5,1536659336,1727254528
27791,[DevTools Bug]: Excessive CPU Usage,1701725164,1708532073,,jscheel,0,3,open,0,NONE,4,0,0,0,0,0,0,0,0,0,368206.0,,18,0,60,16,1267198150,1725545580
27822,"[DevTools Bug] Cannot add node ""295"" because a node with that id is already in the Store.",1702093370,1702093383,1702093382.0,oftoapp,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,329239.0,,0,0,0,0,1676900440,1705843222
27832,"[DevTools Bug] Could not find node with id ""155"" in commit tree",1702422609,1702423197,1702422622.0,rosaline1995,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,69486.0,,0,1,6,0,1539133945,1713821625
27834,[DevTools Bug]: _jsxDEV is not a function,1702492095,1704203276,1704203269.0,avishihora,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,570838.0,,0,0,1,0,1601228689,1702539003
27851,[DevTools Bug]: React instrumentation encountered an error: TypeError: e.hasOwnProperty is not a function.,1703062933,1719495420,1719494968.0,molnard1,1,3,closed,0,NONE,4,1,0,0,0,0,0,0,0,1,1163449.0,,2,1,24,0,1646921469,1729285022
27872,Bug: `undefined` within props is not faithfully deserialized from RSC payload,1704226382,1712319910,,lubieowoce,0,2,open,0,CONTRIBUTOR,8,2,0,0,0,0,0,0,2,4,39736.0,,107,17,56,15,1438970965,1729036977
27875,[DevTools Bug]: Command PhaseScriptExecution failed with a nonzero exit code,1704266118,1704280977,1704280977.0,safwanchundakkadan,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,338014.0,,0,0,1,0,1548912820,1704265774
27889,[DevTools Bug]: Hook parsing fails if a hook uses useSyncExternalStore,1704604132,1710431995,1708602173.0,jamesbvaughan,1,3,closed,0,CONTRIBUTOR,9,0,0,0,0,0,0,0,0,0,137726.0,@ArcolTechnologyInc,80,38,75,5,1354062457,1729437904
27902,"[DevTools Bug] Cannot add node ""20"" because a node with that id is already in the Store.",1704741858,1704806651,1704806597.0,IoannisIntzirtzis,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,55472.0,,0,1,1,0,1582552679,1708291511
27908,[DevTools Bug] Cannot read properties of undefined (reading 'concat'),1704797330,1704996653,1704996653.0,Nico-J-Elli,1,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,334083.0,,0,0,0,0,1683036815,1683042087
27933,Bug: [React Refresh] Unexpected behavior when adding/removing elements prior to uncontrolled inputs,1705131413,1708891810,,lawrencecchen,0,2,open,0,NONE,7,0,0,0,0,0,0,0,0,0,193716.0,,45,11,148,10,1565562858,1728429585
27938,[DevTools Bug]: Source map error: URL: react_devtools_backend_compact.js.map,1705325129,1727524834,,Et7f3,0,3,open,0,NONE,6,4,0,0,0,0,0,0,0,4,31597.0,,69,188,209,29,1498028236,1717335182
27953,[DevTools Bug]: Memory Leak,1705356726,1705356738,1705356738.0,KooShnoo,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,251647.0,,6,2,15,0,1566104413,1721617303
27989,[DevTools Bug]: Console.log in second call to useMemo callback in strict mode is not dimmed or suppressed,1705608373,1707237919,1707237919.0,russelldavis,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,5743.0,,50,36,172,16,1294373261,1721622217
27992,[DevTools Bug]: `sayHelloToBackendManager` continuously and pointlessly polls on every page,1705614116,1712969534,,sneakers-the-rat,0,3,open,0,NONE,4,1,0,0,0,0,0,0,0,1,205598.0,,115,76,158,44,1434685939,1720052031
28035,[DevTools Bug]: There is a problem with the scrollbar in https://react.dev/learn/  ,1705819714,1706028311,1706016029.0,anuj-pal27,0,3,closed,0,NONE,10,0,0,0,0,0,0,0,0,0,194883.0,,5,6,20,0,1525686352,1729081285
